"""Customer Provided Item"" cannot be Purchase Item also",&quot;สินค้าที่ลูกค้าให้มา&quot; ไม่สามารถซื้อสินค้าได้เช่นกัน,
"""Customer Provided Item"" cannot have Valuation Rate",&quot;รายการที่ลูกค้าให้ไว้&quot; ไม่สามารถมีอัตราการประเมินค่าได้,
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","ไม่สามารถเพิกถอน ""คือสินทรัพย์ถาวร"" ได้เพราะมีบันทึกสินทรัพย์ที่อยู่กับรายการ",
'Based On' and 'Group By' can not be same,'ขึ้นอยู่กับ' และ 'จัดกลุ่มโดย' ต้องไม่เหมือนกัน,
'Days Since Last Order' must be greater than or equal to zero,' ตั้งแต่ วันที่ สั่งซื้อ ล่าสุด ' ต้องมากกว่า หรือเท่ากับศูนย์,
'Entries' cannot be empty,' รายการ ' ต้องไม่ว่างเปล่า,
'From Date' is required,ต้องระบุ 'วันเริ่มต้น',
'From Date' must be after 'To Date','จาก วันที่ ' ต้อง เป็นหลังจากที่ ' นัด ',
'Has Serial No' can not be 'Yes' for non-stock item,'มีเลขซีเรียล' ไม่สามารถเป็น 'ใช่' สำหรับรายการที่ไม่ใช่สต็อก,
'Opening','กำลังเปิด',
'To Case No.' cannot be less than 'From Case No.','ถึงหมายเลขกรณี' ไม่สามารถจะน้อยกว่า 'จากหมายเลขกรณี',
'To Date' is required,"โปรดระบุ “วันที่สิ้นสุด""",
'Total',&#39;ทั้งหมด&#39;,
'Update Stock' can not be checked because items are not delivered via {0},'การปรับสต็อก' ไม่สามารถตรวจสอบได้เพราะรายการไม่ได้จัดส่งผ่านทาง {0},
'Update Stock' cannot be checked for fixed asset sale,ไม่สามารถตรวจสอบ 'การปรับสต๊อก' สำหรับการขายสินทรัพย์ถาวร,
) for {0},) สำหรับ {0},
1 exact match.,1 การแข่งขันที่แน่นอน,
90-Above,90-ขึ้นไป,
A Customer Group exists with same name please change the Customer name or rename the Customer Group,กลุ่ม ลูกค้าที่มีอยู่ ที่มีชื่อเดียวกัน โปรด เปลี่ยนชื่อ ลูกค้าหรือเปลี่ยนชื่อ กลุ่ม ลูกค้า,
A Default Service Level Agreement already exists.,ข้อตกลงระดับบริการเริ่มต้นมีอยู่แล้ว,
A Lead requires either a person's name or an organization's name,ลูกค้าเป้าหมายต้องการชื่อบุคคลหรือชื่อองค์กร,
A customer with the same name already exists,มีลูกค้าที่มีชื่อเดียวกันอยู่แล้ว,
A question must have more than one options,คำถามต้องมีมากกว่าหนึ่งตัวเลือก,
A qustion must have at least one correct options,qustion ต้องมีตัวเลือกที่ถูกต้องอย่างน้อยหนึ่งตัว,
A {0} exists between {1} and {2} (,{0} อยู่ระหว่าง {1} ถึง {2} (,
A4,A4,
API Endpoint,จุดเชื่อมต่อ API,
API Key,คีย์ API,
Abbr can not be blank or space,เงื่อนไขที่ไม่สามารถเป็นที่ว่างเปล่าหรือพื้นที่,
Abbreviation already used for another company,ชื่อย่อที่ใช้แล้วสำหรับ บริษัท อื่น,
Abbreviation cannot have more than 5 characters,ตัวอักษรย่อ ห้ามมีความยาวมากกว่า 5 ตัวอักษร,
Abbreviation is mandatory,ชื่อย่อมีผลบังคับใช้,
About the Company,เกี่ยวกับ บริษัท,
About your company,เกี่ยวกับ บริษัท ของคุณ,
Above,สูงกว่า,
Absent,ขาด,
Academic Term,ระยะทางวิชาการ,
Academic Term: ,ระยะเวลาการศึกษา:,
Academic Year,ปีการศึกษา,
Academic Year: ,ปีการศึกษา:,
Accepted + Rejected Qty must be equal to Received quantity for Item {0},จำนวนสินค้าที่ผ่านการตรวจรับ + จำนวนสินค้าที่ไม่ผ่านการตรวจรับ จะต้องมีปริมาณเท่ากับ  จำนวน สืนค้าที่ได้รับ สำหรับ รายการ {0},
Access Token,เข้าสู่ Token,
Accessable Value,มูลค่าที่สามารถเข้าถึงได้,
Account,บัญชี,
Account Number,หมายเลขบัญชี,
Account Number {0} already used in account {1},เลขที่บัญชี {0} ใช้ไปแล้วในบัญชี {1},
Account Pay Only,บัญชีจ่ายเพียง,
Account Type,ประเภทบัญชี,
Account Type for {0} must be {1},ประเภทบัญชีสำหรับ {0} &#39;จะต้อง {1},
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'",ยอดเงินในบัญชีแล้วในเครดิตคุณไม่ได้รับอนุญาตให้ตั้ง 'ยอดดุลต้องเป็น' เป็น 'เดบิต',
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",ยอดเงินในบัญชีแล้วในเดบิตคุณไม่ได้รับอนุญาตให้ตั้ง 'ยอดดุลต้องเป็น' เป็น 'เครดิต,
Account number for account {0} is not available.<br> Please setup your Chart of Accounts correctly.,หมายเลขบัญชีสำหรับบัญชี {0} ไม่พร้อมใช้งาน <br> โปรดตั้งค่าแผนภูมิบัญชีให้ถูกต้อง,
Account with child nodes cannot be converted to ledger,บัญชีที่มี ต่อมน้ำเด็ก ไม่สามารถ แปลงเป็น บัญชีแยกประเภท,
Account with child nodes cannot be set as ledger,บัญชีที่มีโหนดลูกไม่สามารถกำหนดให้เป็นบัญชีแยกประเภท,
Account with existing transaction can not be converted to group.,บัญชี กับการทำธุรกรรม ที่มีอยู่ ไม่สามารถ แปลงเป็น กลุ่ม,
Account with existing transaction can not be deleted,บัญชี ที่มีอยู่ กับการทำธุรกรรม ไม่สามารถลบได้,
Account with existing transaction cannot be converted to ledger,บัญชี กับการทำธุรกรรม ที่มีอยู่ ไม่สามารถ แปลงเป็น บัญชีแยกประเภท,
Account {0} does not belong to company: {1},บัญชี {0} ไม่ได้เป็นของ บริษัท : {1},
