"""Customer Provided Item"" cannot be Purchase Item also",&quot;Mục khách hàng cung cấp&quot; cũng không thể là mục Mua hàng,
"""Customer Provided Item"" cannot have Valuation Rate",&quot;Mục khách hàng cung cấp&quot; không thể có Tỷ lệ định giá,
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","""Là Tài Sản Cố Định"" không thể bỏ đánh dấu, vì bản ghi Tài Sản tồn tại đối nghịch với vật liệu",
'Based On' and 'Group By' can not be same,'Dựa Trên' và 'Nhóm Bởi' không thể giống nhau,
'Days Since Last Order' must be greater than or equal to zero,"""Số ngày từ lần đặt hàng gần nhất"" phải lớn hơn hoặc bằng 0",
'Entries' cannot be empty,"""Bút toán"" không thể để trống",
'From Date' is required,"""Từ ngày"" là bắt buộc",
'From Date' must be after 'To Date','Từ Ngày' phải sau 'Đến Ngày',
'Has Serial No' can not be 'Yes' for non-stock item,'Có chuỗi số' không thể là 'Có' cho vật liệu không lưu kho,
'Opening','Đang mở',
'To Case No.' cannot be less than 'From Case No.','Đến trường hợp số' không thể ít hơn 'Từ trường hợp số',
'To Date' is required,"""Tới ngày"" là bắt buột",
'Total','Tổng',
'Update Stock' can not be checked because items are not delivered via {0},"""Cập nhật hàng hóa"" không thể được kiểm tra  vì  vật tư không được vận chuyển với {0}",
'Update Stock' cannot be checked for fixed asset sale,'Cập Nhật kho hàng' không thể được kiểm tra  việc buôn bán tài sản cố định,
) for {0},) cho {0},
1 exact match.,1 trận đấu chính xác.,
90-Above,Trên - 90,
A Customer Group exists with same name please change the Customer name or rename the Customer Group,Một Nhóm khách hàng cùng tên đã tồn tại. Hãy thay đổi tên khách hàng hoặc đổi tên nhóm khách hàng,
A Default Service Level Agreement already exists.,Thỏa thuận cấp độ dịch vụ mặc định đã tồn tại.,
A Lead requires either a person's name or an organization's name,Một khách hàng tiềm năng yêu cầu tên của một người hoặc tên của một tổ chức,
A customer with the same name already exists,Một khách hàng có cùng tên đã tồn tại,
A question must have more than one options,Một câu hỏi phải có nhiều hơn một lựa chọn,
A qustion must have at least one correct options,Một đốt phải có ít nhất một lựa chọn đúng,
A {0} exists between {1} and {2} (,{0} tồn tại trong khoảng từ {1} đến {2} (,
A4,A4,
API Endpoint,Điểm cuối API,
API Key,API Key,
Abbr can not be blank or space,Viết tắt ko được để trống,
Abbreviation already used for another company,Bản rút gọn đã được sử dụng cho một công ty khác,
Abbreviation cannot have more than 5 characters,Tên viết tắt không thể có nhiều hơn 5 ký tự,
Abbreviation is mandatory,Tên viết tắt là bắt buộc,
About the Company,Về công ty,
About your company,Giới thiệu về công ty của bạn,
Above,Ở trên,
