"""Customer Provided Item"" cannot be Purchase Item also",&Quot;Artikujt e siguruar nga klienti&quot; nuk mund të jenë gjithashtu Artikulli i Blerjes
"""Customer Provided Item"" cannot have Valuation Rate",&Quot;Artikujt e siguruar nga klienti&quot; nuk mund të ketë Shkallën e Vlerësimit
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","&Quot;A është e aseteve fikse&quot; nuk mund të jetë e pakontrolluar, pasi ekziston rekord Pasurive ndaj artikullit"
%  Delivered,% Dorëzuar
% Amount Billed,% Shuma faturuar
% Billed,% Faturuar
% Complete Method,% Complete Metoda
% Completed,% Kompletuar
% Installed,% Installed
% Of Grand Total,% E Totalit të Madh
% Ordered,% Urdhërohet
% Progress,% Progress
% Received,% Marra
% of materials billed against this Sales Order,% E materialeve faturuar kundër këtij Rendit Shitje
% of materials delivered against this Sales Order,% E materialeve dorëzuar kundër këtij Rendit Shitje
'Based On' and 'Group By' can not be same,"""Bazuar Në 'dhe' Grupuar nga 'nuk mund të jenë te njejta"
'Days Since Last Order' must be greater than or equal to zero,&Quot;Ditët Që Rendit Fundit&quot; duhet të jetë më e madhe se ose e barabartë me zero
'Entries' cannot be empty,&Quot;Hyrjet&quot; nuk mund të jetë bosh
'From Date' is required,&#39;Nga Data &quot;është e nevojshme
'From Date' must be after 'To Date',&#39;Nga Data &quot;duhet të jetë pas&quot; deri më sot &quot;
'Has Serial No' can not be 'Yes' for non-stock item,&#39;Nuk ka Serial&#39; nuk mund të jetë &#39;Po&#39; për jo-aksioneve artikull
'Opening',&Quot;Hapja&quot;
'To Date' is required,&Quot;Deri më sot&quot; është e nevojshme
'Update Stock' can not be checked because items are not delivered via {0},"&#39;Update Stoku &quot;nuk mund të kontrollohet, sepse sendet nuk janë dorëzuar nëpërmjet {0}"
'Update Stock' cannot be checked for fixed asset sale,&#39;Update Stoku&#39; nuk mund të kontrollohet për shitjen e aseteve fikse
(Forecast),(Parashikim)
(Hour Rate / 60) * Actual Operation Time,(Ore Rate / 60) * aktuale Operacioni Koha
(including),(Duke përfshirë)
* Will be calculated in the transaction.,* Do të llogaritet në transaksion.
1 Loyalty Points = How much base currency?,1 Pikë besueshmerie = Sa ne monedhë bazë?
1 hr,1 orë
2 Yearly,2 Vjetore
30 mins,30 minuta
6 hrs,6 orë
<b>From Time</b> cannot be later than <b>To Time</b> for {0},<b>Nga Koha</b> nuk mund të jetë më vonë se <b>Koha</b> për {0
A Customer Group exists with same name please change the Customer name or rename the Customer Group,"Një grup të konsumatorëve ekziston me të njëjtin emër, ju lutem të ndryshojë emrin Customer ose riemërtoni grup të konsumatorëve"
A Lead requires either a person's name or an organization's name,Një Udhëheqës kërkon ose emrin e një personi ose emrin e një organizate
"A Product or a Service that is bought, sold or kept in stock.","Një produkt apo një shërbim që është blerë, shitur apo mbajtur në magazinë."
A condition for a Shipping Rule,Një kusht për Sundimin Shipping
A logical Warehouse against which stock entries are made.,Një Magazina logjik kundër të cilit janë bërë të hyra të aksioneve.
A new appointment has been created for you with {0},Appointmentshtë krijuar një takim i ri për ju me {0
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,Një shpërndarës i palës së tretë / tregtari / komision agjent / degë / reseller që shet produkte kompani për një komision.
A+,A +
A-,A-
A4,A4
AB+,AB +
AB-,Barkut
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-
ACC-ASR-.YYYY.-,ACC-ASR-.YYYY.-
ACC-ASS-.YYYY.-,ACC-ASS-.YYYY.-
ACC-BTN-.YYYY.-,ACC-BTN-.YYYY.-
ACC-JV-.YYYY.-,ACC-JV-.YYYY.-
ACC-PAY-.YYYY.-,ACC-PAY-.YYYY.-
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.VVVV.-
ACC-PRQ-.YYYY.-,ACC-PRQ-.YYYY.-
ACC-PSINV-.YYYY.-,ACC-PSINV-.VVVV.-
ACC-SH-.YYYY.-,ACC-SH-.YYYY.-
