"""Customer Provided Item"" cannot be Purchase Item also",客戶提供的物品“也不能是購買項目,
"""Customer Provided Item"" cannot have Valuation Rate",客戶提供的物品“不能有估價率,
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item",“是固定的資產”不能選中，作為資產記錄存在對項目,
'Based On' and 'Group By' can not be same,“根據”和“分組依據”不能相同,
'Days Since Last Order' must be greater than or equal to zero,“自從最後訂購日”必須大於或等於零,
'Entries' cannot be empty,“分錄”不能是空的,
'From Date' is required,&#39;從日期&#39;是必需的,
'From Date' must be after 'To Date',“起始日期”必須經過'終止日期',
'Has Serial No' can not be 'Yes' for non-stock item,非庫存項目不能有序號,
'Opening',“開放”,
'To Case No.' cannot be less than 'From Case No.',“至案件編號”不能少於'從案件編號“,
'To Date' is required,“至日期”是必需填寫的,
'Total','總數',
'Update Stock' can not be checked because items are not delivered via {0},不能勾選`更新庫存'，因為項目未交付{0},
'Update Stock' cannot be checked for fixed asset sale,"""更新庫存"" 無法檢查固定資產銷售",
) for {0},）為{0},
A Customer Group exists with same name please change the Customer name or rename the Customer Group,客戶群組存在相同名稱，請更改客戶名稱或重新命名客戶群組,
A Default Service Level Agreement already exists.,已存在默認服務級別協議。,
A Lead requires either a person's name or an organization's name,領導者需要一個人的姓名或組織的名稱,
A customer with the same name already exists,一個同名的客戶已經存在,
A question must have more than one options,一個問題必須有多個選項,
A qustion must have at least one correct options,Qustion必須至少有一個正確的選項,
A {0} exists between {1} and {2} (,{1}和{2}之間存在{0}（,
Abbr can not be blank or space,縮寫不能為空白或輸入空白鍵,
Abbreviation already used for another company,另一家公司已使用此縮寫,
Abbreviation cannot have more than 5 characters,縮寫不能有超過5個字符,
Abbreviation is mandatory,縮寫是強制性的,
About the Company,關於公司,
About your company,關於貴公司,
Absent,缺席,
Academic Term,學期,
Academic Term: ,學術期限：,
Academic Year,學年,
Academic Year: ,學年：,
Accepted + Rejected Qty must be equal to Received quantity for Item {0},品項{0}的允收＋批退的數量必須等於收到量,
Accessable Value,可訪問的價值,
Account,帳戶,
Account Number,帳號,
Account Number {0} already used in account {1},已在帳戶{1}中使用的帳號{0},
Account Pay Only,賬戶只需支付,
Account Type,帳戶類型,
Account Type for {0} must be {1},帳戶類型為{0}必須{1},
"Account balance already in Credit, you are not allowed to set 'Balance Must Be' as 'Debit'",帳戶餘額已歸為信用帳戶，不允許設為借方帳戶,
"Account balance already in Debit, you are not allowed to set 'Balance Must Be' as 'Credit'",帳戶餘額已歸為借方帳戶，不允許設為信用帳戶,
Account number for account {0} is not available.<br> Please setup your Chart of Accounts correctly.,帳戶{0}的帳戶號碼不可用。 <br>請正確設置您的會計科目表。,
Account with child nodes cannot be converted to ledger,有子節點的帳不能轉換到總帳,
Account with child nodes cannot be set as ledger,帳戶與子節點不能被設置為分類帳,
Account with existing transaction can not be converted to group.,帳戶與現有的交易不能被轉換到群組。,
Account with existing transaction can not be deleted,帳戶與現有的交易不能被刪除,
Account with existing transaction cannot be converted to ledger,帳戶與現有的交易不能被轉換為總賬,
Account {0} does not belong to company: {1},帳戶{0}不屬於公司：{1},
Account {0} does not belongs to company {1},帳戶{0}不屬於公司{1},
Account {0} does not exist,帳戶{0}不存在,
Account {0} does not exists,帳戶{0}不存在,
Account {0} does not match with Company {1} in Mode of Account: {2},帳戶{0}與帳戶模式{2}中的公司{1}不符,
Account {0} has been entered multiple times,帳戶{0}已多次輸入,
Account {0} is added in the child company {1},子公司{1}中添加了帳戶{0},
Account {0} is frozen,帳戶{0}被凍結,
Account {0} is invalid. Account Currency must be {1},帳戶{0}是無效的。帳戶貨幣必須是{1},
Account {0}: Parent account {1} can not be a ledger,帳戶{0}：父帳戶{1}不能是總帳,
Account {0}: Parent account {1} does not belong to company: {2},帳戶{0}：父帳戶{1}不屬於公司：{2},
Account {0}: Parent account {1} does not exist,帳戶{0}：父帳戶{1}不存在,
Account {0}: You can not assign itself as parent account,帳戶{0}：你不能指定自己為父帳戶,
Account: {0} can only be updated via Stock Transactions,帳號：{0}只能通過股票的交易進行更新,
Account: {0} with currency: {1} can not be selected,帳號：{0}幣種：{1}不能選擇,
Accountant,會計人員,
Accounting,會計,
Accounting Entry for Asset,資產會計分錄,
Accounting Entry for Stock,存貨的會計分錄,
Accounting Entry for {0}: {1} can only be made in currency: {2},會計分錄為{0}：{1}只能在貨幣做：{2},
Accounting Ledger,會計總帳,
Accounting journal entries.,會計日記帳分錄。,
Accounts,會計,
Accounts Payable,應付帳款,
Accounts Payable Summary,應付帳款摘要,
Accounts Receivable,應收帳款,
Accounts Receivable Summary,應收賬款匯總,
Accounts table cannot be blank.,賬表不能為空。,
Accrual Journal Entry for salaries from {0} to {1},從{0}到{1}的薪金的應計日記帳分錄,
Accumulated Depreciation,累計折舊,
Accumulated Depreciation Amount,累計折舊額,
Accumulated Depreciation as on,作為累計折舊,
Accumulated Monthly,每月累計,
Accumulated Values,累積值,
Accumulated Values in Group Company,集團公司累計價值,
Achieved ({}),達到（{}）,
Action,行動,
Action Initialised,行動初始化,
Active,啟用,
Active Leads / Customers,有效訊息/客戶,
Activity Cost exists for Employee {0} against Activity Type - {1},存在活動費用為員工{0}對活動類型 -  {1},
Activity Cost per Employee,每個員工活動費用,
Activity Type,活動類型,
Actual Cost,實際成本,
Actual Delivery Date,實際交貨日期,
Actual Qty,實際數量,
Actual Qty is mandatory,實際數量是強制性,
Actual Qty {0} / Waiting Qty {1},實際數量{0} /等待數量{1},
Actual Qty: Quantity available in the warehouse.,實際數量：存在倉庫內的數量。,
Actual qty in stock,實際庫存數量,
Actual type tax cannot be included in Item rate in row {0},實際類型稅不能被包含在商品率排{0},
Add,新增,
Add / Edit Prices,新增 / 編輯價格,
Add All Suppliers,添加所有供應商,
Add Comment,添加評論,
Add Customers,添加客戶,
Add Employees,添加員工,
Add Item,新增項目,
Add Items,添加項目,
Add Leads,添加潛在客戶,
Add Multiple Tasks,添加多個任務,
Add Sales Partners,添加銷售合作夥伴,
Add Serial No,添加序列號,
Add Students,新增學生,
Add Suppliers,添加供應商,
Add Time Slots,添加時間插槽,
Add Timesheets,添加時間表,
Add Timeslots,添加時代,
Add Users to Marketplace,將用戶添加到市場,
Add cards or custom sections on homepage,在主頁上添加卡片或自定義欄目,
Add more items or open full form,添加更多項目或全開放形式,
Add notes,添加備註,
Add the rest of your organization as your users. You can also add invite Customers to your portal by adding them from Contacts,添加您的組織的其餘部分用戶。您還可以添加邀請客戶到您的門戶網站通過從聯繫人中添加它們,
Add to Details,添加到詳細信息,
Add/Remove Recipients,添加/刪除收件人,
Added to details,添加到細節,
Added {0} users,添加了{0}個用戶,
Additional Salary Component Exists.,額外的薪資組件存在。,
Address Line 2,地址第2行,
Address Name,地址名稱,
Address Title,地址名稱,
Address Type,地址類型,
Administrative Expenses,行政開支,
Administrative Officer,政務主任,
Administrator,管理員,
Admission,入場,
Admission and Enrollment,入學和入學,
Admissions for {0},招生{0},
Admit,承認,
Admitted,錄取,
Advance Amount,提前量,
Advance Payments,預付款,
Advance account currency should be same as company currency {0},預付帳戶貨幣應與公司貨幣{0}相同,
Advance amount cannot be greater than {0} {1},提前量不能大於{0} {1},
Advertising,廣告,
Against,針對,
Against Account,針對帳戶,
Against Journal Entry {0} does not have any unmatched {1} entry,對日記條目{0}沒有任何無與倫比{1}進入,
Against Journal Entry {0} is already adjusted against some other voucher,對日記條目{0}已經調整一些其他的優惠券,
Against Supplier Invoice {0} dated {1},對供應商發票{0}日期{1},
Against Voucher,對傳票,
Against Voucher Type,對憑證類型,
Age,年齡,
Age (Days),時間（天）,
Ageing Based On,老齡化基於,
Ageing Range 1,老齡範圍1,
Ageing Range 2,老齡範圍2,
Ageing Range 3,老齡範圍3,
Agriculture,農業,
Agriculture (beta),農業（測試版）,
All Accounts,所有帳戶,
All Assessment Groups,所有評估組,
All BOMs,所有的材料明細表,
All Contacts.,所有聯絡人。,
All Customer Groups,所有客戶群組,
All Day,一整天,
All Departments,所有部門,
All Healthcare Service Units,所有醫療服務單位,
All Item Groups,所有項目群組,
All Jobs,所有職位,
All Products,所有產品,
All Products or Services.,所有的產品或服務。,
All Student Admissions,所有學生入學,
All Supplier Groups,所有供應商組織,
All Supplier scorecards.,所有供應商記分卡。,
All Territories,所有的領土,
All Warehouses,所有倉庫,
All communications including and above this shall be moved into the new Issue,包括及以上的所有通信均應移至新發行中,
All items have already been invoiced,所有項目已開具發票,
All items have already been transferred for this Work Order.,所有項目已經為此工作單轉移。,
All the mandatory Task for employee creation hasn't been done yet.,所有員工創建的強制性任務尚未完成。,
All these items have already been invoiced,所有這些項目已開具發票,
Allocate Payment Amount,分配付款金額,
Allocated Amount,分配量,
Allocated Leaves,分配的葉子,
Allocating leaves...,分配葉子......,
Already record exists for the item {0},已有記錄存在項目{0},
"Already set default in pos profile {0} for user {1}, kindly disabled default",已經在用戶{1}的pos配置文件{0}中設置了默認值，請禁用默認值,
Alternate Item,替代項目,
Alternative item must not be same as item code,替代項目不能與項目代碼相同,
Amount,量,
Amount After Depreciation,折舊金額後,
Amount of Integrated Tax,綜合稅額,
Amount of TDS Deducted,扣除TDS的金額,
Amount should not be less than zero.,金額不應小於零。,
Amount to Bill,帳單數額,
Amount {0} {1} against {2} {3},量{0} {1}對{2} {3},
Amount {0} {1} deducted against {2},金額{0} {1}抵扣{2},
Amount {0} {1} transferred from {2} to {3},金額{0} {1}從轉移{2}到{3},
Amount {0} {1} {2} {3},金額{0} {1} {2} {3},
Amt,AMT,
"An Item Group exists with same name, please change the item name or rename the item group",具有具有相同名稱的項目群組存在，請更改項目名稱或重新命名該項目群組,
An academic term with this 'Academic Year' {0} and 'Term Name' {1} already exists. Please modify these entries and try again.,這個“學年”一個學期{0}和“術語名稱”{1}已經存在。請修改這些條目，然後再試一次。,
An error occurred during the update process,更新過程中發生錯誤,
"An item exists with same name ({0}), please change the item group name or rename the item",具有相同名稱的項目存在（ {0} ） ，請更改項目群組名或重新命名該項目,
Analyst,分析人士,
Annual Billing: {0},年度結算：{0},
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},對於財務年度{4}，{1}&#39;{2}&#39;和帳戶“{3}”已存在另一個預算記錄“{0}”,
Another Period Closing Entry {0} has been made after {1},另一個期末錄入{0}作出後{1},
Another Sales Person {0} exists with the same Employee id,另外銷售人員{0}存在具有相同員工ID,
Apparel & Accessories,服裝及配飾,
"Applicable if the company is SpA, SApA or SRL",如果公司是SpA，SApA或SRL，則適用,
Applicable if the company is a limited liability company,適用於公司是有限責任公司的情況,
Applicable if the company is an Individual or a Proprietorship,適用於公司是個人或獨資企業的情況,
Applicant,申請人,
Applicant Type,申請人類型,
Application of Funds (Assets),基金中的應用（資產）,
Application period cannot be across two allocation records,申請期限不能跨越兩個分配記錄,
Application period cannot be outside leave allocation period,申請期間不能請假外分配週期,
Applied,應用的,
Apply Now,現在申請,
Appointment Confirmation,預約確認,
Appointment Duration (mins),預約時間（分鐘）,
Appointment Type,預約類型,
Appointment {0} and Sales Invoice {1} cancelled,約會{0}和銷售發票{1}已取消,
Appointments and Encounters,約會和遭遇,
Appointments and Patient Encounters,預約和患者遭遇,
Appraisal {0} created for Employee {1} in the given date range,鑑定{0}為員工在給定日期範圍{1}創建,
Apprentice,學徒,
Approval Status must be 'Approved' or 'Rejected',審批狀態必須被“批准”或“拒絕”,
Approve,批准,
Approving Role cannot be same as role the rule is Applicable To,審批角色作為角色的規則適用於不能相同,
Approving User cannot be same as user the rule is Applicable To,批准用戶作為用戶的規則適用於不能相同,
"Apps using current key won't be able to access, are you sure?",使用當前密鑰的應用程序將無法訪問，您確定嗎？,
Are you sure you want to cancel this appointment?,你確定要取消這個預約嗎？,
Arrear,拖欠,
As Examiner,作為考官,
As On Date,隨著對日,
As Supervisor,作為主管,
As per rules 42 & 43 of CGST Rules,根據CGST規則第42和43條,
As per section 17(5),根據第17（5）條,
As per your assigned Salary Structure you cannot apply for benefits,根據您指定的薪資結構，您無法申請福利,
Assessment,評定,
Assessment Criteria,評估標準,
Assessment Group,評估小組,
Assessment Group: ,評估組：,
Assessment Plan,評估計劃,
Assessment Plan Name,評估計劃名稱,
Assessment Report,評估報告,
Assessment Reports,評估報告,
Assessment Result,評價結果,
Assessment Result record {0} already exists.,評估結果記錄{0}已經存在。,
Asset,財富,
Asset Category,資產類別,
Asset Category is mandatory for Fixed Asset item,資產類別是強制性的固定資產項目,
Asset Maintenance,資產維護,
Asset Movement,資產運動,
Asset Movement record {0} created,資產運動記錄{0}創建,
Asset Name,資產名稱,
Asset Received But Not Billed,已收到但未收費的資產,
Asset Value Adjustment,資產價值調整,
"Asset cannot be cancelled, as it is already {0}",資產不能被取消，因為它已經是{0},
Asset scrapped via Journal Entry {0},通過資產日記帳分錄報廢{0},
"Asset {0} cannot be scrapped, as it is already {1}",資產{0}不能被廢棄，因為它已經是{1},
Asset {0} does not belong to company {1},資產{0}不屬於公司{1},
Asset {0} must be submitted,資產{0}必須提交,
Assets,資產,
Assign,指派,
Assign Salary Structure,分配薪資結構,
Assign to Employees,分配給員工,
Assigning Structures...,分配結構......,
Associate,關聯,
At least one mode of payment is required for POS invoice.,付款中的至少一個模式需要POS發票。,
Atleast one item should be entered with negative quantity in return document,ATLEAST一個項目應該負數量回報文檔中輸入,
Atleast one of the Selling or Buying must be selected,至少需選擇銷售或購買,
Atleast one warehouse is mandatory,至少要有一間倉庫,
Attach Logo,附加標誌,
Attendance,出勤,
Attendance From Date and Attendance To Date is mandatory,考勤起始日期和出席的日期，是強制性的,
Attendance Record {0} exists against Student {1},考勤記錄{0}存在針對學生{1},
Attendance can not be marked for future dates,考勤不能標記為未來的日期,
Attendance date can not be less than employee's joining date,考勤日期不得少於員工的加盟日期,
Attendance for employee {0} is already marked,員工{0}的考勤已標記,
Attendance for employee {0} is already marked for this day,考勤員工{0}已標記為這一天,
Attendance has been marked successfully.,出席已成功標記。,
Attendance not submitted for {0} as it is a Holiday.,由於是假期，因此未出席{0}的考勤。,
Attendance not submitted for {0} as {1} on leave.,在{0}上沒有針對{1}上的考勤出席。,
Attribute table is mandatory,屬性表是強制性的,
