DocType: Employee,Salary Mode,薪酬模式
DocType: Manufacturing Settings,Operations Start Delay,操作启动延迟
DocType: Cost Center,"Select Monthly Distribution, if you want to track based on seasonality.",选择月度分配，如果你想根据季节进行跟踪。
DocType: Employee,Divorced,离婚
apps/erpnext/erpnext/hub_node/doctype/hub_settings/hub_settings.py +96,Items already synced,项目已同步
apps/erpnext/erpnext/support/doctype/warranty_claim/warranty_claim.py +33,Cancel Material Visit {0} before cancelling this Warranty Claim,材质访问{0}之前取消此保修索赔取消
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +155,Consumer Products,消费类产品
DocType: Sales BOM,Package Items,包装产品
DocType: Item,Customer Items,客户项目
apps/erpnext/erpnext/accounts/doctype/account/account.py +41,Account {0}: Parent account {1} can not be a ledger,帐户{0}：父帐户{1}不能是总账
DocType: Item,Publish Item to hub.erpnext.com,发布项目hub.erpnext.com
apps/erpnext/erpnext/config/setup.py +62,Email Notifications,电子邮件通知
DocType: Item,Default Unit of Measure,缺省的计量单位
DocType: SMS Center,All Sales Partner Contact,所有的销售合作伙伴联系
DocType: Employee,Leave Approvers,离开审批
DocType: Sales Partner,Dealer,零售商
DocType: Employee,Rented,租
DocType: Stock Entry,Get Stock and Rate,获取股票和速率
DocType: About Us Settings,Website,网站
DocType: Sales BOM,"The Item that represents the Package. This Item must have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes""",代表包装的项目。该项目必须有“是股票项目”为“否”和“是销售项目”为“是”
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +99,Currency is required for Price List {0},货币所需的价格表{0}
DocType: Sales Taxes and Charges Master,* Will be calculated in the transaction.,*将被计算在该交易。
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +125,Please enter Employee Id of this sales parson,请输入本销售牧师的员工标识
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_googledrive.py +120,Please set Google Drive access keys in {0},请设置谷歌驱动器的访问键{0}
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +561,From Material Request,下载模板，填写相应的数据，并附加了修改后的文件。
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +39,{0} Tree,{0}树
DocType: Job Applicant,Job Applicant,求职者
apps/erpnext/erpnext/hub_node/page/hub/hub_body.html +18,No more results.,没有更多的结果。
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +73,Legal,法律
DocType: C-Form,Customer,顾客
DocType: Purchase Receipt Item,Required By,必选
DocType: Department,Department,部门
DocType: Purchase Order,% Billed,％帐单
DocType: Selling Settings,Customer Name,客户名称
DocType: Features Setup,"All export related fields like currency, conversion rate, export total, export grand total etc are available in Delivery Note, POS, Quotation, Sales Invoice, Sales Order etc.",在送货单， POS机，报价单，销售发票，销售订单等可像货币，转换率，进出口总额，出口总计等所有出口相关领域
DocType: Purchase Receipt,"Following table will show values if items are sub - contracted. These values will be fetched from the master of ""Bill of Materials"" of sub - contracted items.",下表将显示值，如果项目有子 - 签约。这些值将被从子的“材料清单”的主人进账 - 已签约的项目。
DocType: Account,Heads (or groups) against which Accounting Entries are made and balances are maintained.,头（或组）针对其会计分录是由和平衡得以维持。
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +143,Outstanding for {0} cannot be less than zero ({1}),杰出的{0}不能小于零（ {1} ）
DocType: Leave Type,Leave Type Name,离开类型名称
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +143,Series Updated Successfully,系列已成功更新
DocType: Pricing Rule,Apply On,适用于
DocType: Item Price,Multiple Item prices.,多个项目的价格。
,Purchase Order Items To Be Received,采购订单项目可收
DocType: SMS Center,All Supplier Contact,所有供应商联系
DocType: Quality Inspection Reading,Parameter,参数
apps/erpnext/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py +52,Please specify a Price List which is valid for Territory,请指定价格清单有效期为领地
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +234,Do really want to unstop production order:,难道真的要unstop生产订单：
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +190,New Leave Application,新假期申请
DocType: Global Defaults,Spartan,斯巴达
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +130,Bank Draft,银行汇票
DocType: Features Setup,1. To maintain the customer wise item code and to make them searchable based on their code use this option,1。为了保持客户明智的项目代码，并使其搜索根据自己的代码中使用这个选项
DocType: Mode of Payment Account,Mode of Payment Account,支付账户模式
apps/erpnext/erpnext/stock/doctype/item/item.js +25,Show Variants,显示变体
DocType: Sales Invoice Item,Quantity,数量
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/standard_chart_of_accounts.py +175,Loans (Liabilities),借款（负债）
DocType: Employee Education,Year of Passing,路过的一年
DocType: Designation,Designation,指定
DocType: Production Plan Item,Production Plan Item,生产计划项目
apps/erpnext/erpnext/hr/doctype/employee/employee.py +134,User {0} is already assigned to Employee {1},用户{0}已经被分配给员工{1}
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +167,Health Care,保健
DocType: Purchase Invoice,Monthly,每月一次
apps/erpnext/erpnext/accounts/report/item_wise_purchase_register/item_wise_purchase_register.py +46,Invoice,发票
DocType: Maintenance Schedule Item,Periodicity,周期性
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +352,Email Address,电子邮件地址
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +157,Defense,防御
DocType: Company,Abbr,缩写
DocType: Appraisal Goal,Score (0-5),得分（0-5）
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +202,Row {0}: {1} {2} does not match with {3},行{0}：{1} {2}不相匹配{3}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +31,Row # {0}:,行＃{0}：
DocType: Delivery Note,Vehicle No,车辆无
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +117,Please select Price List,请选择价格表
DocType: Production Order Operation,Work In Progress,工作进展
DocType: Company,If Monthly Budget Exceeded,如果每月超出预算
DocType: Employee,Holiday List,假日列表
DocType: Time Log,Time Log,时间日志
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +80,Accountant,会计
DocType: Newsletter,Contact Type,触点类型：
DocType: Company,Phone No,电话号码
DocType: Time Log,"Log of Activities performed by users against Tasks that can be used for tracking time, billing.",活动日志由用户对任务可用于跟踪时间，计费执行。
apps/erpnext/erpnext/controllers/recurring_document.py +125,New {0}: #{1},新{0}：＃{1}
,Sales Partners Commission,销售合作伙伴委员会
apps/erpnext/erpnext/setup/doctype/company/company.py +31,Abbreviation cannot have more than 5 characters,缩写不能超过5个字符
DocType: Backup Manager,Allow Google Drive Access,允许谷歌驱动器访问
DocType: Email Digest,Projects & System,工程及系统
DocType: Print Settings,Classic,经典
apps/erpnext/erpnext/accounts/doctype/account/account.js +27,This is a root account and cannot be edited.,这是一个root帐户，不能被编辑。
DocType: Shopping Cart Settings,Shipping Rules,航运规则
DocType: BOM,Operations,操作
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +38,Cannot set authorization on basis of Discount for {0},不能在折扣的基础上设置授权{0}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +435,Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for valuation. You can select only 'Total' option for previous row amount or previous row total,不能选择充电式为'在上一行量'或'在上一行总计估值。你只能选择“总计”选项前一行量或上一行总
DocType: Bin,Quantity Requested for Purchase,需求数量的购买
DocType: Packed Item,Parent Detail docname,家长可采用DocName细节
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +568,Kg,公斤
apps/erpnext/erpnext/projects/doctype/project/project.py +29,Expected Completion Date can not be less than Project Start Date,预计完成日期不能少于项目开始日期
apps/erpnext/erpnext/config/hr.py +47,Opening for a Job.,开放的工作。
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/standard_chart_of_accounts.py +182,Temporary Liabilities,临时负债
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +142,Advertising,广告
DocType: Employee,Married,已婚
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +344,Stock cannot be updated against Delivery Note {0},股票不能对送货单更新的{0}
DocType: Payment Reconciliation,Reconcile,调和
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +166,Grocery,杂货
DocType: Quality Inspection Reading,Reading 1,阅读1
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.js +93,Make Bank Entry,使银行进入
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +176,Pension Funds,养老基金
apps/erpnext/erpnext/accounts/doctype/account/account.py +116,Warehouse is mandatory if account type is Warehouse,仓库是强制性的，如果账户类型是仓库
DocType: SMS Center,All Sales Person,所有的销售人员
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +88,Item {0} has been entered multiple times with same description or date or warehouse,项{0}已多次输入有相同的描述或日期或仓库
DocType: Backup Manager,Credentials,证书
DocType: Purchase Order,"Check if recurring order, uncheck to stop recurring or put proper End Date",检查经常性秩序，取消，停止经常性或将适当的结束日期
DocType: Sales Invoice Item,Sales Invoice Item,销售发票项目
DocType: Account,Credit,信用
apps/erpnext/erpnext/hr/doctype/employee/employee.py +25,Please setup Employee Naming System in Human Resource > HR Settings,请设置员工命名系统中的人力资源&gt;人力资源设置
DocType: POS Setting,Write Off Cost Center,冲销成本中心
DocType: Warehouse,Warehouse Detail,仓库的详细信息
apps/erpnext/erpnext/selling/doctype/customer/customer.py +159,Credit limit has been crossed for customer {0} {1}/{2},信用额度已经越过了客户{0} {1} / {2}
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +114,You are not authorized to add or update entries before {0},你无权之前添加或更新条目{0}
apps/erpnext/erpnext/selling/doctype/sales_bom/sales_bom.py +27,Parent Item {0} must be not Stock Item and must be a Sales Item,父项{0}必须是没有库存产品，必须是一个销售项目
DocType: Item,Item Image (if not slideshow),产品图片（如果不是幻灯片）
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,一个客户存在具有相同名称
DocType: SMS Log,SMS Log,短信日志
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +26,Cost of Delivered Items,交付项目成本
DocType: Blog Post,Guest,客人
DocType: Quality Inspection,Get Specification Details,获取详细规格
DocType: Lead,Interested,有兴趣
apps/erpnext/erpnext/config/manufacturing.py +13,Bill of Material,物料清单
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +31,From {0} to {1},从{0} {1}
DocType: Item,Copy From Item Group,复制从项目组
DocType: Journal Entry,Opening Entry,开放报名
apps/erpnext/erpnext/controllers/trends.py +33,{0} is mandatory,{0}是强制性的
apps/erpnext/erpnext/config/setup.py +110,Contact master.,联系站长。
apps/erpnext/erpnext/accounts/doctype/account/account.py +87,Account with existing transaction can not be converted to group.,帐户与现有的事务不能被转换成团。
DocType: Lead,Product Enquiry,产品查询
DocType: Standard Reply,Owner,业主
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +13,Please enter company first,请先输入公司
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.js +35,Please select Company first,请首先选择公司
DocType: Employee Education,Under Graduate,根据研究生
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.js +22,Target On,目标在
DocType: BOM,Total Cost,总成本
DocType: Email Digest,Stub,存根
apps/erpnext/erpnext/hr/doctype/salary_manager/salary_manager.js +8,Activity Log:,5
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +194,Item {0} does not exist in the system or has expired,项目{0}不存在于系统中或已过期
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +180,Real Estate,房地产
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +4,Statement of Account,帐户声明
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +177,Pharmaceuticals,制药
DocType: Expense Claim Detail,Claim Amount,索赔金额
DocType: Employee,Mr,先生
DocType: Custom Script,Client,客户
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +35,Supplier Type / Supplier,供应商类型/供应商
DocType: Naming Series,Prefix,字首
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +566,Consumable,耗材
DocType: Upload Attendance,Import Log,导入日志
apps/erpnext/erpnext/support/doctype/newsletter/newsletter.js +19,Send,发送
DocType: SMS Center,All Contact,所有联系
DocType: Period Closing Voucher,Closing Fiscal Year,截止会计年度
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/standard_chart_of_accounts.py +66,Stock Expenses,库存费用
DocType: Newsletter,Email Sent?,邮件发送？
DocType: Journal Entry,Contra Entry,魂斗罗进入
DocType: Email Digest,Bank/Cash Balance,银行/现金结余
DocType: Delivery Note,Installation Status,安装状态
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +97,Accepted + Rejected Qty must be equal to Received quantity for Item {0},接受+拒绝的数量必须等于项目{0}的接收数量
apps/erpnext/erpnext/stock/get_item_details.py +130,Item {0} must be a Purchase Item,项{0}必须是一个采购项目
DocType: Upload Attendance,"Download the Template, fill appropriate data and attach the modified file.
All dates and employee combination in the selected period will come in the template, with existing attendance records","下载模板，填写相应的数据，并附加了修改过的文件。
在选定时间段内所有时间和员工的组合会在模板中，与现有的考勤记录"
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +449,Item {0} is not active or end of life has been reached,项目{0}不活跃或生命的尽头已经达到
DocType: Time Log Batch,Will be updated after Sales Invoice is Submitted.,之后销售发票已提交将被更新。
apps/erpnext/erpnext/controllers/taxes_and_totals.py +102,"To include tax in row {0} in Item rate, taxes in rows {1} must also be included",要包括税款，行{0}项率，税收行{1}也必须包括在内
