DocType: Leave Control Panel,Leave Control Panel,Painel de Controle de Licenças
apps/erpnext/erpnext/crm/doctype/lead/lead.py,Next Contact Date cannot be in the past,A Próxima Data de Contato não pode ocorrer no passado
apps/erpnext/erpnext/stock/doctype/item/item.py,"""Customer Provided Item"" cannot be Purchase Item also","""Item Fornecido Pelo Cliente"" não pode ser Item de Compra"
apps/erpnext/erpnext/config/settings.py,Data Import and Export,Importação e Exportação de Dados
DocType: Delivery Note,Installation Status,Status da Instalação
DocType: Payment Order,Payment Request,Pedido de Pagamento
DocType: Purchase Invoice Item,Is Fixed Asset,É Ativo Imobilizado
apps/erpnext/erpnext/utilities/bot.py,{0} units of [{1}](#Form/Item/{1}) found in [{2}](#Form/Warehouse/{2}),{0} unidades de [{1}] (# Form / Item / {1}) foram encontrados em [{2}] (# Form / Armazém / {2})
DocType: Attendance,Attendance Date,Data de Comparecimento
DocType: Project User,Project Status,Status do Projeto
DocType: Company,Existing Company,Empresa Existente
DocType: Purchase Order Item,Supplier Quotation Item,Item do Orçamento de Fornecedor
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js,Set as Lost,Definir como Perdido
DocType: Email Digest,New Purchase Orders,Novos Pedidos de Compra
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js,"Pricing Rule is first selected based on 'Apply On' field, which can be Item, Item Group or Brand.","Regra de Preços é o primeiro selecionado com base em ""Aplicar On 'campo, que pode ser Item, item de grupo ou Marca."
apps/erpnext/erpnext/config/retail.py,Point-of-Sale Profile,Perfil do Ponto de Vendas
DocType: Lead,Next Contact By,Próximo Contato Por
apps/erpnext/erpnext/education/doctype/student_group_creation_tool/student_group_creation_tool.py,Student Group Name is mandatory in row {0},Nome do Grupo de Alunos é obrigatório na linha {0}
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py,Cannot set authorization on basis of Discount for {0},Não é possível definir a autorização com base em desconto para {0}
DocType: Supplier Scorecard Standing,Supplier Scorecard Standing,Scorecard do Fornecedor Ativo
apps/erpnext/erpnext/accounts/doctype/account/account.py,"Merging is only possible if following properties are same in both records. Is Group, Root Type, Company","A fusão só é possível se seguintes propriedades são as mesmas em ambos os registros. É Group, tipo de raiz, Company"
DocType: BOM,Raw Material Cost,Custo de Matéria-prima
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py,Row # {0}: Serial No is mandatory,Linha # {0}: O número de série é obrigatório
DocType: Training Event,Employee Emails,E-mails do colaborador
apps/erpnext/erpnext/manufacturing/doctype/production_plan/production_plan.py,Please enter Sales Orders in the above table,"Por favor, indique os pedidos de venda na tabela acima"
apps/erpnext/erpnext/controllers/buying_controller.py,Supplier Warehouse mandatory for sub-contracted Purchase Receipt,Fornecedor Armazém obrigatório para sub- contratados Recibo de compra
DocType: Request for Quotation,Request for Quotation,Solicitação de Orçamento
DocType: Sales Invoice,Allocate Advances Automatically (FIFO),Alocar adiantamentos automaticamente (FIFO)
apps/erpnext/erpnext/healthcare/page/appointment_analytic/appointment_analytic.js,Tree Type,Tipo de árvore
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py,Row {0}: Exchange Rate is mandatory,Linha {0}: Taxa de Câmbio é obrigatória
DocType: Item Reorder,Check in (group),Entrada (grupo)
apps/erpnext/erpnext/public/js/utils.js,Add Serial No,Adicionar Serial No
DocType: Leave Block List,Leave Block List Allowed,Permitidos na Lista de Bloqueio de Licenças
DocType: Company,Default Holiday List,Lista Padrão de Feriados
DocType: Purchase Invoice,Apply Tax Withholding Amount,Aplicar retenção fiscal
DocType: Work Order Operation,Planned Start Time,Horário Planejado de Início
DocType: Delivery Note,% Installed,Instalado %
DocType: Employee,Leave Encashed?,Licenças Cobradas?
DocType: Loan,Disbursement Date,Data do Desembolso
DocType: Leave Type,Allow Negative Balance,Permitir saldo negativo
apps/erpnext/erpnext/stock/doctype/item/item.py,Attribute {0} selected multiple times in Attributes Table,Atributo {0} selecionada várias vezes na tabela de atributos
DocType: Shopping Cart Shipping Rule,Shopping Cart Shipping Rule,Regra de Envio do Carrinho de Compras
DocType: Shopping Cart Settings,Enable Checkout,Ativar Caixa
DocType: Leave Control Panel,Select Employees,Selecione Colaboradores
apps/erpnext/erpnext/selling/doctype/sms_center/sms_center.py,Receiver List is empty. Please create Receiver List,"Lista Receiver está vazio. Por favor, crie Lista Receiver"
DocType: Task Depends On,Task Depends On,Tarefa depende de
DocType: Industry Type,Industry Type,Tipo de Indústria
DocType: Delivery Stop,Email Sent To,Email Enviado para
DocType: BOM Operation,BOM Operation,Operação da LDM
DocType: Course,Default Grading Scale,Escala de avaliação padrão
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py,Bank Overdraft Account,Conta Bancária Garantida
DocType: Customer,Mention if non-standard receivable account,Mencione se a conta a receber não for a conta padrão
DocType: Asset,Fully Depreciated,Depreciados Totalmente
DocType: Chapter Member,Website URL,Endereço do Site
apps/erpnext/erpnext/stock/report/supplier_wise_sales_analytics/supplier_wise_sales_analytics.py,Consumed Amount,Quantidade Consumida
DocType: Shipping Rule,Shipping Amount,Valor do Transporte
DocType: Job Opening,Job Title,Cargo
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Investment Banking,Investimento Bancário
DocType: BOM,Item UOM,Unidade de Medida do Item
DocType: Coupon Code,Pricing Rule,Regra de Preços
DocType: Item Customer Detail,Item Customer Detail,Detalhe do Cliente do Item
apps/erpnext/erpnext/assets/doctype/asset/depreciation.py,Asset {0} must be submitted,O Ativo {0} deve ser enviado
apps/erpnext/erpnext/manufacturing/doctype/work_order/work_order.py,Work-in-Progress Warehouse is required before Submit,Armazén de Trabalho em Andamento é necessário antes de Enviar
DocType: Asset Maintenance Task,2 Yearly,2 Anos
DocType: Leave Block List,"If not checked, the list will have to be added to each Department where it has to be applied.","Se não for controlada, a lista deverá ser adicionado a cada departamento onde tem de ser aplicado."
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts_with_account_number.py,Telephone Expenses,Despesas com Telefone
DocType: Delivery Note Item,Available Qty at From Warehouse,Qtde disponível no armazén de origem
apps/erpnext/erpnext/hr/doctype/expense_claim_type/expense_claim_type.py,Same Company is entered more than once,Mesma empresa está inscrita mais de uma vez
apps/erpnext/erpnext/config/stock.py,Stock Transactions,Transações de Estoque
DocType: Stock Entry,Purchase Receipt No,Nº do Recibo de Compra
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py,Internet Publishing,Publishing Internet
DocType: HR Settings,Employee Settings,Configurações de Colaboradores
DocType: Purchase Invoice,Party Account Currency,Moeda do Parceiro
DocType: Production Plan Material Request,Material Request Date,Data da Requisição de Material
DocType: Assessment Result,Grade,Nota de Avaliação
DocType: Vehicle Service,Brake Oil,Óleo de Freio
DocType: Stock Settings,Naming Series Prefix,Prefixo do código de documentos
apps/erpnext/erpnext/config/crm.py,Sales campaigns.,Campanhas de vendas .
apps/erpnext/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py,Please mention no of visits required,O número de visitas é obrigatório
DocType: Loan Type,Loan Name,Nome do Empréstimo
DocType: Naming Series,Help HTML,Ajuda HTML
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py,Receipt document must be submitted,O Documento de Recibo precisa ser enviado
apps/erpnext/erpnext/public/js/pos/pos.html,Stock Items,Itens de estoque
