 (Half Day),(आधा दिन),
 Currently no stock available in any warehouse,वर्तमान में किसी भी गोदाम में कोई स्टॉक उपलब्ध नहीं है,
 From Date can not be greater than To Date,तिथि से दिनांक से बड़ा नहीं हो सकता,
 Group Roll No,ग्रुप रोल नं,
 or ,या,
" {0} Retain Sample is based on batch, please check Has Batch No to retain sample of item","{0} रिटेन सैंपल बैच पर आधारित है, कृपया आइटम के नमूने को बनाए रखने के लिए हैच बैच नं",
"""Customer Provided Item"" cannot be Purchase Item also",&quot;ग्राहक प्रदान किया गया आइटम&quot; भी आइटम नहीं खरीदा जा सकता है,
"""Customer Provided Item"" cannot have Valuation Rate",&quot;ग्राहक प्रदान की गई वस्तु&quot; में मूल्यांकन दर नहीं हो सकती है,
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","&quot;फिक्स्ड एसेट&quot; अनियंत्रित नहीं किया जा सकता है, क्योंकि एसेट रिकॉर्ड आइटम के खिलाफ मौजूद है",
'Based On' and 'Group By' can not be same,&#39;आधारित ’और&#39; ग्रुप बाय’ एक जैसे नहीं हो सकते,
'Days Since Last Order' must be greater than or equal to zero,&#39;लास्ट ऑर्डर के बाद के दिन&#39; शून्य से अधिक या उसके बराबर होने चाहिए,
'Entries' cannot be empty,&#39;प्रविष्टियाँ&#39; खाली नहीं हो सकतीं,
'From Date' is required,&#39;तारीख से&#39; की आवश्यकता है,
'From Date' must be after 'To Date',&#39;तिथि से&#39; के बाद होना चाहिए,
'Has Serial No' can not be 'Yes' for non-stock item,गैर-स्टॉक वस्तु के लिए &#39;हैस सीरियल न&#39; नहीं हो सकता है,
'Opening',&#39;उद्घाटन&#39;,
'To Case No.' cannot be less than 'From Case No.',&#39;टू केस नं।&#39; &#39;केस नंबर&#39; से कम नहीं हो सकता,
'To Date' is required,टू डेट ’की आवश्यकता है,
'Total',&#39;संपूर्ण&#39;,
'Update Stock' can not be checked because items are not delivered via {0},&#39;अपडेट स्टॉक&#39; की जाँच नहीं की जा सकती है क्योंकि आइटम {0} के माध्यम से वितरित नहीं किए जाते हैं,
'Update Stock' cannot be checked for fixed asset sale,अचल संपत्ति की बिक्री के लिए &#39;अपडेट स्टॉक&#39; की जाँच नहीं की जा सकती,
) for {0},) {0} के लिए,
1 exact match.,1 सटीक मैच।,
90-Above,90 से ऊपर,
A Customer Group exists with same name please change the Customer name or rename the Customer Group,एक ग्राहक समूह एक ही नाम के साथ मौजूद है कृपया ग्राहक का नाम बदलें या ग्राहक समूह का नाम बदलें,
A Default Service Level Agreement already exists.,एक डिफ़ॉल्ट सेवा स्तर समझौता पहले से मौजूद है।,
A Lead requires either a person's name or an organization's name,लीड के लिए किसी व्यक्ति के नाम या संगठन के नाम की आवश्यकता होती है,
