 Address, Adresa,
 Amount, Iznos,
 Is Child Table, Zavisna tabela,
 Name, Naziv,
 Rate, Jedinična cena,
 Summary, Rezime,
"""Customer Provided Item"" cannot be Purchase Item also","""Stavka obezbeđena od strane kupca"" ne može biti i stavka za nabavku",
"""Customer Provided Item"" cannot have Valuation Rate","""Stavka obezbeđena od strane kupca"" ne može imati stopu vrednovanja",
"""Is Fixed Asset"" cannot be unchecked, as Asset record exists against the item","""Da li je osnovno sredstvo"" mora biti označeno, jer postoji zapis o imovini za ovu stavku",
"""SN-01::10"" for ""SN-01"" to ""SN-10""","""SN-01::10"" za ""SN-01"" do ""SN-10""",
# In Stock,# Na zalihama,
# Req'd Items,# Obavezne stavke,
%  Delivered,% Isporučeno,
% Amount Billed,% Fakturisan iznos,
% Billed,% Fakturisano,
% Complete Method,% Metod izvršenja,
% Completed,% Završeno,
% Delivered,% Isporučeno,
% Finished Item Quantity,% Količina gotovih stavki,
% Installed,% Instalirano,
% Occupied,% Zauzeto,
% Of Grand Total,% Od ukupnog iznosa,
% Ordered,% Poručeno,
% Picked,% Prikupljeno,
% Process Loss,% Gubitak u procesu,
% Progress,% Napredak,
% Received,% Primljeno,
% Returned,% Vraćeno,
% of materials billed against this Sales Order,% od materijala fakturisanih u odnosu na ovu prodajnu porudžbinu,
% of materials delivered against this Pick List,% isporučenog materijala prema ovoj listi za odabir,
% of materials delivered against this Sales Order,% od materijala isporučenim prema ovoj prodajnoj porudžbini,
'Account' in the Accounting section of Customer {0},'Račun' u odeljku za računovodstvo kupca {0},
'Allow Multiple Sales Orders Against a Customer's Purchase Order','Dozvoli više prodajnih porudžbina vezanih za nabavnu porudžbinu kupca',
'Based On' and 'Group By' can not be same,'Na osnovu' i 'Grupisano po' ne mogu biti isti,
'Days Since Last Order' must be greater than or equal to zero,'Dani od poslednje narudžbine' moraju biti veći ili jednaki nuli,
'Default {0} Account' in Company {1},'Podrazumevani {0} račun' u kompaniji {1},
'Entries' cannot be empty,'Unosi' ne mogu biti prazni,
'From Date' is required,'Datum početka' je obavezan,
'From Date' must be after 'To Date','Datum početka' mora biti manji od 'Datum završetka',
'Has Serial No' can not be 'Yes' for non-stock item,'Ima serijski broj' ne može biti 'Da' za stavke van zaliha,
"'Inspection Required before Delivery' has disabled for the item {0}, no need to create the QI","'Inspekcija je potrebna pre isporuke' je onemogućena za stavku {0}, nije potrebno kreirati inspekciju kvaliteta",
"'Inspection Required before Purchase' has disabled for the item {0}, no need to create the QI","'Inspekcija je potrebna pre nabavke' je onemogućena za stavku {0}, nije potrebno kreirati inspekciju kvaliteta",
'Opening','Početno',
'To Date' is required,'Datum završetka' je obavezan,
'To Package No.' cannot be less than 'From Package No.','Do broja paketa' ne može biti manji od polja 'Od broja paketa',
'Update Stock' can not be checked because items are not delivered via {0},'Ažuriraj zalihe' ne može biti označeno jer stavke nisu isporučene putem {0},
'Update Stock' cannot be checked for fixed asset sale,'Ažuriraj zalihe' ne može biti označeno za prodaju osnovnog sredstva,
'{0}' account is already used by {1}. Use another account.,'{0}' račun je već korišćen od strane {1}. Koristi drugi račun.,
'{0}' should be in company currency {1}.,'{0}' treba da bude u valuti kompanije {1}.,
(A) Qty After Transaction,(A) Količina nakon transakcije,
(B) Expected Qty After Transaction,(B) Očekivana količina nakon transakcije,
(C) Total Qty in Queue,(C) Ukupna količina u redu,
(C) Total qty in queue,(C) Ukupna količina u redu,
(D) Balance Stock Value,(D) Stanje vrednosti zaliha,
(E) Balance Stock Value in Queue,(E) Stanje vrednosti zaliha u redu,
(F) Change in Stock Value,(F) Promena vrednosti zaliha,
(Forecast),(Prognoza),
(G) Sum of Change in Stock Value,(G) Zbir promene vrednosti zaliha,
(H) Change in Stock Value (FIFO Queue),(H) Promena vrednosti zaliha (FIFO),
(H) Valuation Rate,(H) Stopa vrednovanja,
(Hour Rate / 60) * Actual Operation Time,(Satnica / 60) * Stvarno vreme operacije,
(I) Valuation Rate,(I) Stopa vrednovanja,
(J) Valuation Rate as per FIFO,(J) Stopa vrednovanja prema FIFO,
(K) Valuation = Value (D) ÷ Qty (A),(K) Vrednovanje = Vrednost (D) ÷ Količina (A),
(including),(uključujući),
* Will be calculated in the transaction.,* Biće izračunato u transakciji.,
0-30 Days,0-30 dana,
1 Loyalty Points = How much base currency?,1 lojalti poen = Kolika je vrednost u osnovnoj valuti?,
1 hr,1 čas,
2 Yearly,Dva puta godišnje,
3 Yearly,Tri puta godišnje,
30 mins,30 minuta,
30-60 Days,30-60 dana,
6 hrs,6 časova,
60-90 Days,60-90 dana,
90 Above,Iznad 90,
<b>From Time</b> cannot be later than <b>To Time</b> for {0},<b>Vreme početka</b> ne može biti kasnije od <b>Vreme završetka</b> za {0},
"<br>
<h4>Note</h4>
<ul>
<li>
You can use <a href=""https://jinja.palletsprojects.com/en/2.11.x/"" target=""_blank"">Jinja tags</a> in <b>Subject</b> and <b>Body</b> fields for dynamic values.
</li><li>
    All fields in this doctype are available under the <b>doc</b> object and all fields for the customer to whom the mail will go to is available under the  <b>customer</b> object.
</li></ul>
<h4> Examples</h4>
<!-- {% raw %} -->
<ul>
    <li><b>Subject</b>:<br><br><pre><code>Statement Of Accounts for {{ customer.customer_name }}</code></pre><br></li>
    <li><b>Body</b>: <br><br>
<pre><code>Hello {{ customer.customer_name }},<br>PFA your Statement Of Accounts from {{ doc.from_date }} to {{ doc.to_date }}.</code> </pre></li>
</ul>
<!-- {% endraw %} -->","<br>
<h4>Napomena</h4>
<ul>
<li>
Možete koristiti <a href=""https://jinja.palletsprojects.com/en/2.11.x/"" target=""_blank"">Jinja oznake</a> u poljima<b>Predmet</b> i <b>Tekst</b> za dinamičke vrednosti.
</li><li>
    Sva polja u ovoj vrsti DocType su dostupni pod <b>doc</b> objektom, a sva polja kupca kome će imejl biti poslat dostupna su pod  <b>kupac</b> objektom.
</li></ul>
<h4> Primeri</h4>
<!-- {% raw %} -->
<ul>
    <li><b>Naslov</b>:<br><br><pre><code>Izvod stavki za {{ customer.customer_name }}</code></pre><br></li>
    <li><b>Tekst</b>: <br><br>
<pre><code>Zdravo {{ customer.customer_name }},<br>u prilogu je izveštaj o računima od {{ doc.from_date }} do {{ doc.to_date }}.</code> </pre></li>
</ul>
<!-- {% endraw %} -->",
"<div class=""columnHeading"">Other Details</div>","<div class=""columnHeading"">Drugi detalji</div>",
"<div class=""text-muted text-center"">No Matching Bank Transactions Found</div>","<div class=""text-muted text-center"">Nisu pronađene bankarske transakcije</div>",
"<div>
<h3> All dimensions in centimeter only </h3>
</div>","<div>
<h3> Sve dimenzije u centimetrima </h3>
</div>",
"<h3>About Product Bundle</h3>

<p>Aggregate group of <b>Items</b> into another <b>Item</b>. This is useful if you are bundling a certain <b>Items</b> into a package and you maintain stock of the packed <b>Items</b> and not the aggregate <b>Item</b>.</p>
<p>The package <b>Item</b> will have <code>Is Stock Item</code> as <b>No</b> and <code>Is Sales Item</code> as <b>Yes</b>.</p>
<h4>Example:</h4>
<p>If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.</p>","<h3>O paketu proizvoda</h3>

<p>Agregatna grupa <b>stavki</b> u drugoj <b>stavci</b>. Ovo je korisno ukoliko grupišete određene <b>stavke</b> u paket i održavate stanje zalihe zapakovanih <b>stavki</b>, a ne agregatne <b>stavke</b>.</p>
<p>Paketne <b>stavke</b> će imati <code>Stavka zaliha</code> kao <b>Ne</b> i <code>Stavka prodaje</code> kao <b>Da</b>.</p>
<h4>Primer:</h4>
<p>Ako prodajte laptopove i računare odvojeno i imate posebnu cenu ako kupac nabavi obe stavke, onda će laptop + ranac biti novi paket proizvoda</p>",
